1.5708
3.14159
0
eulerscatter testing
ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;29761;2.30424;1.98952;0.638883;0.0174533;4.83613;0;1.5708;0;0.945445
ID;29762;1.88147;2.51909;0.803634;0.0174533;1.44594;3.54861;1.91369;2.28052;0.557053
ID;29763;2.52949;1.99165;6.19809;0.0174533;5.45089;0;1.5708;0;0.728843
ID;29764;0.281363;0.761769;0.222783;0.0174533;4.91738;0;1.5708;0;0.906639
ID;29765;1.30942;2.73334;0.183543;0.0174533;3.71854;0;1.5708;0;0.601545
ID;29766;0.914979;0.537385;5.84641;0.0174533;3.34159;0;1.5708;0;0.715478
ID;29767;2.46404;1.14324;0.023747;0.0174533;0.819522;2.2914;0.898381;0.408233;0.408502
ID;29768;0.93649;0.709741;5.52576;0.0174533;0.963925;0.823543;1.17928;5.80684;0.522424
ID;29769;0.782759;1.2213;6.22622;0.0174533;4.63705;0;1.5708;0;0.846177
ID;29770;1.57049;1.71051;4.88864;0.0174533;1.14966;1.7466;1.74853;5.73781;0.769412
ID;29771;0.923373;1.82151;5.67267;0.0174533;2.23838;2.16339;2.47107;0.710358;0.888261
ID;29772;0.180986;2.61805;6.25648;0.0174533;1.43058;3.20708;2.25306;2.97002;0.224532
ID;29773;1.17515;1.1552;6.00057;0.0174533;4.0481;0;1.5708;0;0.671699
ID;29774;1.31836;1.62367;6.04078;0.0174533;0.69775;1.49729;1.99445;0.139303;0.529491
ID;29775;1.53077;1.37599;0.818581;0.0174533;4.92576;0;1.5708;0;0.780612
ID;29776;2.29297;1.40161;0.342403;0.0174533;2.66236;2.09578;0.960179;1.42472;0.735515
ID;29777;1.44037;0.726612;0.356929;0.0174533;2.50333;1.11955;1.2743;1.30768;0.970876
ID;29778;1.28689;2.6427;5.91442;0.0174533;2.21235;3.21836;1.90037;1.62272;0.537454
ID;29779;2.21125;1.2182;5.63901;0.0174533;2.4652;2.05957;1.1097;0.640436;0.388349
ID;29780;1.12333;1.3961;5.68533;0.0174533;3.31066;0;1.5708;0;0.792155
ID;29781;0.958565;1.3915;5.82984;0.0174533;0.524544;1.03068;1.62425;5.89631;0.253681
ID;29782;2.50362;0.622971;0.0580805;0.0174533;2.69234;1.42623;1.33287;1.79569;0.847154
ID;29783;2.89615;1.84505;6.17139;0.0174533;3.71461;0;1.5708;0;0.374048
ID;29784;1.90715;1.23456;6.25985;0.0174533;2.86675;2.00941;1.48639;1.49583;0.272508
ID;29785;2.1941;0.982525;5.81715;0.0174533;3.84256;0;1.5708;0;0.870057
ID;29786;1.65222;1.42702;5.74027;0.0174533;0.374831;1.65026;1.50074;5.91249;0.187117
ID;29787;1.32817;2.22834;1.12704;0.0174533;6.01712;0;1.5708;0;0.779253
ID;29788;2.31528;0.858257;6.19111;0.0174533;4.10216;0;1.5708;0;0.998537
ID;29789;2.77201;1.1184;6.10737;0.0174533;6.20234;0;1.5708;0;0.631151
ID;29790;1.76659;2.43381;6.02131;0.0174533;0.0678321;1.83899;2.45761;6.11543;0.0648389
ID;29791;1.07788;2.59168;0.559381;0.0174533;0.68092;1.48591;2.77851;0.914962;0.256535
ID;29792;2.9717;2.58679;0.078618;0.0174533;3.60499;0;1.5708;0;0.606604
ID;29793;2.56557;0.460705;0.0900762;0.0174533;4.65278;0;1.5708;0;0.666472
ID;29794;0.708364;1.43192;0.553358;0.0174533;2.1676;2.27769;2.5975;1.69354;0.229158
ID;29795;1.10624;2.30451;0.498778;0.0174533;4.96103;0;1.5708;0;1.02361
ID;29796;1.0032;1.87988;0.650006;0.0174533;5.63925;0;1.5708;0;0.96801
ID;29797;1.92624;2.84361;0.0636085;0.0174533;1.27836;3.17787;1.92566;1.37227;0.472971
ID;29798;1.64662;1.92673;0.368312;0.0174533;3.60916;0;1.5708;0;0.506545
ID;29799;2.29267;2.79282;0.102447;0.0174533;1.82457;3.04346;2.22647;0.922038;0.712498
ID;29800;1.21781;1.88854;0.271847;0.0174533;1.94718;2.31361;2.20906;1.56214;0.91947
ID;29801;1.27216;2.53864;5.61962;0.0174533;4.02277;0;1.5708;0;0.701891
ID;29802;1.28103;1.03822;0.40712;0.0174533;0.846426;1.16363;1.31904;0.774452;0.439763
ID;29803;0.979577;2.42647;5.56923;0.0174533;0.585499;1.88457;2.85084;0.188744;0.580067
ID;29804;1.18209;1.36958;6.1316;0.0174533;4.01422;0;1.5708;0;0.474909
ID;29805;1.13529;1.57572;5.77698;0.0174533;0.307487;1.14885;1.796;5.88661;0.245631
ID;29806;2.13755;0.8665;5.70773;0.0174533;1.29678;1.83308;1.0923;0.688428;0.583945
ID;29807;2.75176;1.32146;6.03179;0.0174533;4.79805;0;1.5708;0;0.547599
ID;29808;1.74526;1.8979;5.81162;0.0174533;4.18291;0;1.5708;0;0.619595
ID;29809;1.93593;1.96787;0.420536;0.0174533;4.9365;0;1.5708;0;0.633168
ID;29810;1.70208;2.45396;0.420346;0.0174533;1.95969;2.84717;2.40103;1.4926;0.744721
ID;29811;1.70158;0.968554;0.923573;0.0174533;1.25425;1.55818;1.29165;1.76372;0.848646
ID;29812;1.41023;2.58932;5.07076;0.0174533;3.62895;0;1.5708;0;0.753253
ID;29813;3.03427;0.704396;0.0863881;0.0174533;5.43877;0;1.5708;0;0.704695
ID;29814;1.05531;1.4843;5.93731;0.0174533;2.75554;1.50547;2.32644;0.524718;0.963571
ID;29815;1.86233;1.6906;0.0991367;0.0174533;2.4236;2.50333;1.60819;1.5458;0.666945
ID;29816;1.46376;0.52942;0.870135;0.0174533;6.20646;0;1.5708;0;0.921312
ID;29817;1.96761;1.31744;5.67316;0.0174533;5.65125;0;1.5708;0;0.724419
ID;29818;2.07734;0.951476;5.75147;0.0174533;2.56966;1.32421;1.07947;0.868347;0.864045
ID;29819;2.76405;1.2986;0.261655;0.0174533;5.77054;0;1.5708;0;0.506063
ID;29820;1.80937;1.12101;0.98176;0.0174533;5.50564;0;1.5708;0;0.731148
ID;29821;1.40165;2.6431;0.882327;0.0174533;3.9921;0;1.5708;0;0.715936
ID;29822;1.60941;0.496237;6.05516;0.0174533;0.809903;1.34051;0.779126;0.170856;0.36964
ID;29823;1.09307;1.12503;0.131703;0.0174533;3.03234;1.14203;2.04379;1.2505;0.764357
ID;29824;2.20827;0.474722;6.24526;0.0174533;2.05857;1.16871;1.38825;1.84736;0.951768
ID;29825;0.402816;0.942067;6.2273;0.0174533;2.1372;0.505053;2.43472;6.15551;0.250936
ID;29826;1.70071;0.322954;5.47844;0.0174533;5.79412;0;1.5708;0;0.745452
ID;29827;2.03538;1.75342;5.42563;0.0174533;0.0449111;2.04555;1.76125;5.47014;0.0444817
ID;29828;1.29335;1.73041;0.433825;0.0174533;2.32933;3.03884;1.95535;2.1004;0.781679
ID;29829;0.985335;0.548682;0.877773;0.0174533;2.32149;0.87163;1.24363;1.36534;0.807846
ID;29830;2.62461;1.77505;5.80534;0.0174533;1.28691;2.83384;1.42326;0.101718;0.700964
ID;29831;1.47338;1.81813;5.43047;0.0174533;2.2429;2.35458;2.10575;0.377374;1.00719
ID;29832;1.82;2.78352;0.794581;0.0174533;4.01878;0;1.5708;0;0.649959
ID;29833;0.844776;1.25237;5.84361;0.0174533;2.04165;1.21458;2.12268;0.300233;1.00483
ID;29834;0.451299;0.577697;0.280511;0.0174533;0.668245;0.529084;0.882375;0.30623;0.320127
ID;29835;1.06902;1.50517;0.0317747;0.0174533;4.51691;0;1.5708;0;0.505899
ID;29836;1.22133;0.830747;0.158854;0.0174533;2.43439;1.50763;1.87127;1.35945;0.6593
ID;29837;1.98613;2.45645;0.817505;0.0174533;3.79192;0;1.5708;0;0.790422
ID;29838;3.05113;1.27187;0.0246002;0.0174533;4.65135;0;1.5708;0;0.312113
ID;29839;2.02441;0.48899;0.804916;0.0174533;4.23929;0;1.5708;0;0.578504
ID;29840;0.673276;2.66985;0.408264;0.0174533;3.13564;3.89854;2.10355;3.50308;0.572286
ID;29841;2.0764;0.287966;5.79474;0.0174533;3.00372;1.07889;0.88971;0.993943;0.95883
ID;29842;1.43815;0.841466;5.94024;0.0174533;2.19013;1.36432;1.89967;0.44105;0.80182
ID;29843;1.4686;1.11779;0.230497;0.0174533;1.69477;1.50477;1.68502;0.788556;0.795539
ID;29844;2.31061;1.93803;0.633861;0.0174533;3.56863;0;1.5708;0;0.939837
ID;29845;0.916464;1.20254;0.864532;0.0174533;4.87329;0;1.5708;0;1.03131
ID;29846;1.6034;2.45296;5.79002;0.0174533;2.59672;2.83958;2.19428;0.732445;0.728611
ID;29847;2.31698;1.76439;5.76028;0.0174533;4.44832;0;1.5708;0;0.94281
ID;29848;1.89893;1.00689;0.254294;0.0174533;1.7014;1.67688;1.34626;0.976566;0.745003
ID;29849;1.91949;0.651396;5.37703;0.0174533;2.05259;1.41836;1.76838;0.528782;0.830267
ID;29850;1.69051;2.24685;5.745;0.0174533;2.49646;2.9951;1.54642;1.04486;0.851825
ID;29851;2.18378;1.66754;5.94024;0.0174533;0.891617;2.19589;1.43862;0.175405;0.565931
ID;29852;1.83293;1.39503;5.05953;0.0174533;4.64001;0;1.5708;0;0.484706
ID;29853;1.42298;2.38706;4.93791;0.0174533;4.71958;0;1.5708;0;0.837861
ID;29854;2.26123;1.8106;6.04379;0.0174533;4.7679;0;1.5708;0;0.7914
ID;29855;0.966088;1.81238;0.820147;0.0174533;3.15374;0;1.5708;0;0.925332
ID;29856;1.61201;1.73159;5.81897;0.0174533;0.317554;1.76918;1.81728;6.07241;0.282807
ID;29857;0.231531;1.15846;6.23945;0.0174533;4.85932;0;1.5708;0;0.469649
ID;29858;0.397212;1.39907;5.96049;0.0174533;1.74382;0.987788;2.5549;5.89463;0.973182
ID;29859;0.868638;1.60078;0.229167;0.0174533;2.29319;2.18924;2.47165;1.70893;0.581319
ID;29860;2.37348;1.04112;0.00129129;0.0174533;5.11207;0;1.5708;0;0.925227
ID;29861;2.20118;1.99086;0.926583;0.0174533;0.951964;2.40527;1.48143;1.73314;0.937863
ID;29862;1.19796;0.597922;0.259719;0.0174533;0.1654;1.17214;0.720323;0.38244;0.160235
ID;29863;1.29989;2.51298;5.34128;0.0174533;4.86212;0;1.5708;0;0.911242
ID;29864;2.5186;1.44673;0.61131;0.0174533;0.963929;2.37366;1.2398;1.25504;0.658634
ID;29865;1.23201;2.01505;0.647067;0.0174533;5.6878;0;1.5708;0;0.903064
ID;29866;1.73774;1.73086;5.06501;0.0174533;0.085328;1.75896;1.75289;5.13278;0.0709828
ID;29867;1.09434;1.02286;6.05079;0.0174533;1.18499;1.3686;1.78787;0.495301;1.01761
ID;29868;1.74422;2.55805;1.29213;0.0174533;2.55082;3.32107;1.6021;3.03843;0.546515
ID;29869;1.72152;0.879726;4.9235;0.0174533;4.88693;0;1.5708;0;0.751051
ID;29870;0.0482799;1.69834;0.0149795;0.0174533;1.11903;6.1543;2.55809;5.91168;0.736336
ID;29871;2.01592;2.46933;0.80777;0.0174533;4.22779;0;1.5708;0;0.760559
ID;29872;1.23351;2.31448;5.63376;0.0174533;0.279387;1.52511;2.46818;5.93136;0.263637
ID;29873;1.4189;0.406934;0.786312;0.0174533;5.48022;0;1.5708;0;0.749978
ID;29874;1.20295;1.70242;0.00282722;0.0174533;2.90856;2.93091;2.14026;1.37989;0.693825
ID;29875;1.40524;1.47561;6.09889;0.0174533;3.81562;0;1.5708;0;0.270586
ID;29876;0.386586;1.11325;6.03802;0.0174533;5.81656;0;1.5708;0;0.609236
ID;29877;1.3334;0.516544;0.0482718;0.0174533;3.004;1.04369;1.37834;1.10538;0.888963
ID;29878;1.67311;1.62845;4.94844;0.0174533;6.21102;0;1.5708;0;0.260869
ID;29879;1.11662;2.83407;5.96043;0.0174533;3.04785;3.91204;1.86071;2.17502;0.953593
ID;29880;2.50365;2.28312;0.391426;0.0174533;3.0051;2.73742;1.96107;0.792868;0.467327
ID;29881;2.44684;2.1319;0.370689;0.0174533;2.64617;3.4094;1.43874;1.33155;0.774752
ID;29882;0.497255;2.03665;5.94231;0.0174533;0.513706;0.568029;2.38138;5.99967;0.349565
ID;29883;1.5745;2.14669;1.41152;0.0174533;3.54745;0;1.5708;0;0.597222
ID;29884;0.231197;1.14568;6.2286;0.0174533;5.7388;0;1.5708;0;0.48055
ID;29885;1.60503;0.384121;5.36256;0.0174533;5.21092;0;1.5708;0;0.781109
ID;29886;1.20423;2.48956;5.33508;0.0174533;3.60869;0;1.5708;0;0.866722
ID;29887;1.7503;1.25004;1.08708;0.0174533;2.30382;2.30516;1.57127;2.10639;0.777369
ID;29888;0.878246;1.55629;5.81467;0.0174533;5.76198;0;1.5708;0;0.833763
ID;29889;1.48802;2.1704;0.778148;0.0174533;2.09146;2.60238;2.33817;2.23481;0.920041
ID;29890;1.15426;1.33013;5.60714;0.0174533;1.66098;1.57908;2.02352;0.250636;0.949566
ID;29891;0.867475;1.78612;5.50036;0.0174533;0.465331;0.969638;2.17491;5.70989;0.433144
ID;29892;1.53755;1.01902;0.459452;0.0174533;4.67903;0;1.5708;0;0.709071
ID;29893;2.06256;1.72183;0.468724;0.0174533;1.40202;2.64609;1.51716;1.7307;0.700787
ID;29894;1.73495;2.15939;5.43494;0.0174533;0.0459432;1.75484;2.16523;5.4668;0.0271664
ID;29895;1.99435;2.07835;0.0253549;0.0174533;5.00881;0;1.5708;0;0.654446
ID;29896;1.86152;0.321835;0.239423;0.0174533;3.40674;0;1.5708;0;0.618215
ID;29897;2.31175;1.56119;6.07246;0.0174533;0.262641;2.35965;1.50708;6.23757;0.181799
ID;29898;2.67721;2.20858;5.82075;0.0174533;1.14018;3.41231;1.5373;0.185416;1.03384
ID;29899;1.95919;2.26401;0.252874;0.0174533;2.76474;3.64836;1.34023;1.70337;0.585404
ID;29900;1.14056;1.34087;0.344543;0.0174533;1.16392;1.25773;1.74812;0.939646;0.729304
ID;29901;1.93739;2.83981;1.08691;0.0174533;5.705;0;1.5708;0;0.77843
ID;29902;0.769898;2.0789;5.86618;0.0174533;4.81927;0;1.5708;0;0.936748
ID;29903;2.32955;1.37318;0.15298;0.0174533;5.2922;0;1.5708;0;0.81118
ID;29904;2.52763;1.59872;5.94154;0.0174533;4.9459;0;1.5708;0;0.69632
ID;29905;2.76472;2.42544;6.10001;0.0174533;3.92941;0;1.5708;0;0.740795
ID;29906;1.20663;0.331903;0.0298642;0.0174533;4.97833;0;1.5708;0;0.469985
ID;29907;1.40697;2.00582;5.42651;0.0174533;4.80758;0;1.5708;0;0.875951
ID;29908;1.5941;2.0882;1.39616;0.0174533;1.26147;2.05689;2.39405;2.06453;0.598887
ID;29909;0.304631;0.283492;0.124584;0.0174533;0.837471;0.308098;0.73686;0.206706;0.461177
ID;29910;0.882667;2.04986;5.75085;0.0174533;0.3076;0.987233;2.2717;5.93011;0.266803
ID;29911;0.608788;0.423042;0.398078;0.0174533;3.59112;0;1.5708;0;0.70157
ID;29912;2.658;2.03651;5.8002;0.0174533;5.53978;0;1.5708;0;0.750006
ID;29913;0.741519;2.16431;0.166838;0.0174533;0.0644248;0.760643;2.21532;0.193822;0.0556489
ID;29914;1.39326;0.686856;0.951577;0.0174533;2.31322;1.21296;1.449;1.69836;0.957892
ID;29915;1.09144;2.22971;1.04855;0.0174533;4.22429;0;1.5708;0;0.865388
ID;29916;0.923845;1.73462;0.680849;0.0174533;2.98131;2.53518;2.69174;2.46073;0.808217
ID;29917;1.4257;1.69747;1.41898;0.0174533;3.67045;0;1.5708;0;0.239284
ID;29918;1.95197;2.24877;5.52994;0.0174533;0.642965;2.66599;2.22936;6.2566;0.617614
ID;29919;1.77408;0.43719;0.172847;0.0174533;0.944068;1.06967;0.929709;1.16713;0.76532
ID;29920;1.8966;0.88827;5.05642;0.0174533;0.482972;1.61066;0.876391;5.60144;0.423924
ID;29921;0.412749;1.43495;0.211156;0.0174533;4.37624;0;1.5708;0;0.494245
ID;29922;2.03449;3.06717;5.68491;0.0174533;4.21229;0;1.5708;0;0.514129
ID;29923;0.843094;2.3999;0.550831;0.0174533;2.13586;3.17921;2.10165;2.86464;0.261658
ID;29924;2.494;1.36521;0.574409;0.0174533;5.17808;0;1.5708;0;0.837236
ID;29925;2.14836;2.09687;6.06514;0.0174533;4.05571;0;1.5708;0;0.844989
ID;29926;0.88067;1.99146;6.19593;0.0174533;5.75373;0;1.5708;0;0.792479
ID;29927;1.37148;2.45231;5.37428;0.0174533;5.10916;0;1.5708;0;0.978966
ID;29928;0.349234;0.732112;6.09221;0.0174533;5.38412;0;1.5708;0;0.748268
ID;29929;0.973705;1.6895;5.52372;0.0174533;6.13503;0;1.5708;0;0.935501
ID;29930;0.910153;2.38555;5.63141;0.0174533;5.49859;0;1.5708;0;0.756089
ID;29931;1.44236;0.85233;0.108046;0.0174533;5.86095;0;1.5708;0;0.730176
ID;29932;1.4352;0.477074;4.96753;0.0174533;0.559168;1.23488;0.666077;5.3086;0.27659
ID;29933;2.53339;0.144337;0.340922;0.0174533;6.01691;0;1.5708;0;0.303556
ID;29934;1.04103;1.13371;0.98132;0.0174533;3.36807;0;1.5708;0;0.968387
ID;29935;2.26068;2.37538;0.541333;0.0174533;0.778335;3.058;2.02188;1.28585;0.763463
ID;29936;2.12338;1.0474;6.07464;0.0174533;4.01998;0;1.5708;0;0.743929
ID;29937;0.14795;0.953901;6.18754;0.0174533;4.62121;0;1.5708;0;0.633926
ID;29938;1.68157;2.67804;5.13044;0.0174533;2.16384;3.2996;1.84205;0.428913;0.950439
ID;29939;2.89213;2.23548;0.0753798;0.0174533;3.95829;0;1.5708;0;0.720877
ID;29940;1.46608;1.13514;0.238148;0.0174533;3.73343;0;1.5708;0;0.495464
ID;29941;0.697219;1.35468;0.242871;0.0174533;4.03688;0;1.5708;0;0.789862
ID;29942;1.16712;1.64077;0.51662;0.0174533;1.43386;1.37862;1.95445;0.710812;0.401845
ID;29943;0.821741;2.28468;0.239519;0.0174533;2.0487;2.58301;2.59313;2.14194;0.635192
ID;29944;1.07616;2.24507;0.930253;0.0174533;2.23942;2.06342;2.68199;2.07368;0.791854
ID;29945;2.21566;2.47999;0.816555;0.0174533;2.87343;3.14339;2.03544;1.67576;0.849041
ID;29946;2.39307;0.41449;0.285573;0.0174533;1.5546;0.62789;1.29975;2.43803;0.68258
ID;29947;1.50465;2.21113;0.902387;0.0174533;4.42268;0;1.5708;0;0.903937
ID;29948;1.88376;0.969771;5.18078;0.0174533;4.07762;0;1.5708;0;0.869136
ID;29949;0.576324;1.75017;6.0897;0.0174533;0.840952;0.914099;2.36236;0.0324242;0.679717
ID;29950;1.2432;1.73297;6.00099;0.0174533;2.95053;1.60456;2.03037;0.760178;0.780834
ID;29951;2.75102;1.40313;6.09683;0.0174533;0.829192;2.64306;1.18749;0.298234;0.513123
ID;29952;0.992849;2.30617;0.347621;0.0174533;2.40775;2.53249;2.42413;1.91683;0.743498
ID;29953;2.12046;2.57237;0.724788;0.0174533;1.77584;3.39785;1.54369;2.41151;0.523646
ID;29954;1.1727;1.23431;6.06873;0.0174533;5.00719;0;1.5708;0;0.586423
ID;29955;2.39608;1.99039;0.460145;0.0174533;1.11538;2.7947;1.60965;1.19024;0.829911
ID;29956;2.00287;1.34257;0.344653;0.0174533;5.05627;0;1.5708;0;0.623202
ID;29957;1.45657;2.20096;0.86065;0.0174533;0.552969;1.91541;2.31061;1.50207;0.506421
ID;29958;1.12688;2.9682;0.660169;0.0174533;0.499363;2.96695;2.81896;2.44011;0.404968
ID;29959;1.80931;2.55099;5.16153;0.0174533;0.469442;2.34251;2.61924;5.72257;0.305471
ID;29960;1.20085;0.846599;0.248326;0.0174533;4.98597;0;1.5708;0;0.804436
ID;29961;1.2211;1.43286;0.532932;0.0174533;2.66638;2.61002;2.04568;1.77403;0.697301
ID;29962;1.13809;0.894357;0.268004;0.0174533;4.02588;0;1.5708;0;0.792
ID;29963;1.4169;2.24402;1.13378;0.0174533;3.43897;0;1.5708;0;0.783657
ID;29964;0.463584;0.494976;0.0604622;0.0174533;0.594555;0.471239;0.890739;0.0758353;0.396361
ID;29965;2.29228;0.976417;0.492137;0.0174533;4.55179;0;1.5708;0;1.01327
ID;29966;1.17733;1.01307;0.186863;0.0174533;0.581246;1.12835;1.32817;0.400741;0.372599
ID;29967;1.78278;2.4997;6.09746;0.0174533;5.68707;0;1.5708;0;0.751476
ID;29968;1.38663;0.541633;6.21196;0.0174533;0.945112;1.03515;1.02893;0.441133;0.597786
ID;29969;1.70198;1.39295;5.444;0.0174533;1.29451;1.61724;1.45677;0.296178;0.459796
ID;29970;2.279;1.8739;0.356047;0.0174533;5.73122;0;1.5708;0;0.796077
ID;29971;1.39394;1.36343;4.99994;0.0174533;3.42571;0;1.5708;0;0.381835
ID;29972;0.333461;1.34007;0.292738;0.0174533;4.46316;0;1.5708;0;0.520565
ID;29973;1.50725;1.89423;5.66884;0.0174533;5.51549;0;1.5708;0;0.685544
ID;29974;2.04249;1.25167;0.403908;0.0174533;3.38355;0;1.5708;0;0.736224
ID;29975;2.21455;1.54819;5.39314;0.0174533;2.96466;2.46158;1.52751;0.245918;0.492426
ID;29976;2.00325;0.255244;5.59464;0.0174533;5.57966;0;1.5708;0;0.361073
ID;29977;1.00516;1.82396;0.912591;0.0174533;1.24293;1.60147;2.32709;1.91744;0.99077
ID;29978;1.92574;3.01998;5.2005;0.0174533;3.99175;0;1.5708;0;0.180282
ID;29979;1.39401;2.0047;1.25043;0.0174533;3.85902;0;1.5708;0;0.543341
ID;29980;1.47059;2.1859;5.92751;0.0174533;1.35189;2.5724;2.16987;1.28532;0.91797
ID;29981;0.58461;2.42618;6.05571;0.0174533;4.67567;0;1.5708;0;1.03076
ID;29982;2.81937;1.66778;0.268764;0.0174533;3.44588;0;1.5708;0;0.439433
ID;29983;1.41677;2.92446;0.496801;0.0174533;3.96285;0;1.5708;0;0.68487
ID;29984;1.83117;1.17934;1.30742;0.0174533;1.15118;1.86546;1.66952;2.18562;0.839254
ID;29985;1.28787;1.47829;0.180181;0.0174533;5.80677;0;1.5708;0;0.340669
ID;29986;0.754218;2.2539;0.0911671;0.0174533;2.3314;3.68025;2.74881;2.82448;0.330125
ID;29987;1.90526;1.66157;0.291696;0.0174533;1.25107;2.23942;1.79959;1.13354;0.856594
ID;29988;1.29183;0.857589;0.846344;0.0174533;4.15708;0;1.5708;0;1.01848
ID;29989;1.57124;1.10485;6.05373;0.0174533;4.16911;0;1.5708;0;0.518416
ID;29990;1.45303;1.22643;0.713286;0.0174533;4.81757;0;1.5708;0;0.778798
ID;29991;2.07707;2.43174;5.6907;0.0174533;4.10816;0;1.5708;0;0.8469
ID;29992;2.05438;2.38626;6.20369;0.0174533;0.686445;2.63351;2.24581;0.622956;0.536293
ID;29993;1.50195;1.4828;6.09994;0.0174533;2.27589;1.90444;1.81532;0.572919;0.884316
ID;29994;0.677993;1.51351;5.74299;0.0174533;2.85137;3.2642;2.90405;1.68565;0.921365
ID;29995;1.61696;1.5762;5.66073;0.0174533;0.793903;1.86528;1.85043;6.27346;0.681394
ID;29996;2.34948;2.8025;0.570583;0.0174533;2.09077;3.94938;1.29816;1.70317;0.786053
ID;29997;1.00992;0.664467;0.372402;0.0174533;1.57813;1.04919;2.07676;0.785563;0.818887
ID;29998;2.41008;1.11471;5.72154;0.0174533;0.810616;2.1562;1.13618;0.111829;0.607582
ID;29999;1.37819;0.763402;0.208852;0.0174533;4.09703;0;1.5708;0;0.763567
ID;30000;1.49814;2.51392;5.79174;0.0174533;1.10498;2.74844;2.66658;0.876287;0.68654
ID;30001;0.835602;1.31877;5.93608;0.0174533;1.89909;2.3125;2.63927;1.03739;0.776674
ID;30002;2.50584;2.23479;6.18394;0.0174533;3.59056;0;1.5708;0;0.892933
ID;30003;2.65361;2.4987;0.298325;0.0174533;5.63702;0;1.5708;0;1.00358
ID;30004;2.1421;0.571613;5.53668;0.0174533;2.6933;1.45506;1.12909;0.443772;1.01416
ID;30005;1.29449;2.09524;5.64933;0.0174533;5.10833;0;1.5708;0;0.804934
ID;30006;2.22931;2.68816;5.55527;0.0174533;3.76083;0;1.5708;0;0.488889
ID;30007;1.32329;1.08453;0.41338;0.0174533;0.347524;1.37175;1.26625;0.548831;0.242329
ID;30008;0.923855;2.84542;6.09901;0.0174533;2.99185;3.49578;1.90211;2.25856;0.993198
ID;30009;2.59173;1.83404;0.304374;0.0174533;3.55446;0;1.5708;0;0.709751
ID;30010;1.3922;1.70411;5.03567;0.0174533;5.70281;0;1.5708;0;0.401743
ID;30011;1.56116;2.0703;1.55146;0.0174533;4.85685;0;1.5708;0;0.499871
ID;30012;1.55234;2.02669;5.43598;0.0174533;0.248108;1.65974;2.10688;5.60509;0.170961
ID;30013;1.46799;0.899791;0.608111;0.0174533;5.14858;0;1.5708;0;0.879739
ID;30014;2.03663;1.76021;6.23693;0.0174533;0.66624;2.18523;1.79675;0.204078;0.265743
ID;30015;1.41743;1.32663;1.26209;0.0174533;0.632881;1.49003;1.55353;1.76619;0.564977
ID;30016;1.17672;2.11126;6.05964;0.0174533;5.41062;0;1.5708;0;0.666439
ID;30017;1.866;0.75016;5.06634;0.0174533;5.69685;0;1.5708;0;0.979172
ID;30018;1.6021;1.61916;0.542908;0.0174533;4.7909;0;1.5708;0;0.545127
ID;30019;1.63354;1.46276;0.156114;0.0174533;6.01808;0;1.5708;0;0.20249
ID;30020;0.658235;0.99465;0.36609;0.0174533;1.26703;0.788066;2.03112;0.715615;0.772208
ID;30021;1.83084;1.49165;0.396473;0.0174533;2.56769;2.06601;1.55939;1.0242;0.682128
ID;30022;1.09899;1.79315;0.972595;0.0174533;2.18444;1.89731;2.39996;1.98903;1.0532
ID;30023;1.99781;1.56733;5.7105;0.0174533;4.19147;0;1.5708;0;0.710239
ID;30024;2.70661;2.72761;0.214723;0.0174533;3.81512;0;1.5708;0;0.766432
ID;30025;1.467;1.20827;0.690076;0.0174533;0.196536;1.45181;1.29334;0.847968;0.175711
ID;30026;2.1038;0.561761;0.33802;0.0174533;1.03162;1.62019;0.837423;1.1731;0.613148
ID;30027;1.58484;0.792724;1.31463;0.0174533;2.73806;1.46346;2.00481;2.60104;0.566425
ID;30028;1.49822;1.23104;5.84384;0.0174533;5.80414;0;1.5708;0;0.567947
ID;30029;2.02785;1.51188;0.963181;0.0174533;2.58825;2.1834;1.2871;2.16318;0.437668
ID;30030;2.10851;0.465729;0.70412;0.0174533;1.99259;1.03134;1.61381;2.42145;0.439985
ID;30031;2.46871;1.58261;5.6838;0.0174533;2.20768;2.31751;0.94454;0.134374;0.93805
ID;30032;0.825897;1.97917;5.58871;0.0174533;4.20119;0;1.5708;0;0.978174
ID;30033;2.73676;2.64184;5.97997;0.0174533;4.557;0;1.5708;0;0.509764
ID;30034;1.85448;2.44334;1.01294;0.0174533;4.05909;0;1.5708;0;0.998697
ID;30035;0.527371;2.18163;0.37253;0.0174533;4.04748;0;1.5708;0;0.808773
ID;30036;2.30031;1.0134;5.44723;0.0174533;0.322297;2.11476;0.920333;5.8038;0.307725
ID;30037;1.2742;0.590093;0.204418;0.0174533;0.660566;0.945136;0.986579;0.846652;0.607759
ID;30038;0.640119;2.84851;0.498022;0.0174533;0.794571;2.92962;3.03326;2.74262;0.374581
ID;30039;2.4847;2.30113;5.63793;0.0174533;0.441034;2.62682;2.14501;5.81908;0.214377
ID;30040;1.29136;0.895996;0.705199;0.0174533;4.64669;0;1.5708;0;0.934295
ID;30041;0.946811;0.772268;0.582851;0.0174533;4.59251;0;1.5708;0;0.773308
ID;30042;1.89354;2.47658;0.971072;0.0174533;3.60484;0;1.5708;0;0.920244
ID;30043;2.74762;0.980347;0.0460329;0.0174533;5.69822;0;1.5708;0;0.700448
