ID;ID;phi1A;PHIA;phi2A;u;v;w;randomAngle;eulRot[0];eulRot[1];eulRot[2]
ID;12487;0.778227;1.2046;5.99074;0.587089;0.702697;0.401924;0.0136228;0.784141;1.21702;5.9895
ID;12488;0.0975931;0.84383;6.21068;0.698762;0.398772;0.593896;0.826821;0.649234;1.49577;6.10906
ID;12489;0.867885;0.84475;5.87971;0.748111;0.611591;0.257462;1.01685;1.07507;1.79078;6.15486
ID;12490;0.569152;1.122;5.80966;0.459298;0.557505;0.691544;0.0568247;0.613829;1.16133;5.79675
ID;12491;0.677777;0.458952;5.74964;0.68172;0.327962;0.653987;0.379233;0.804842;0.733581;5.8964
ID;12492;0.634967;1.34104;6.07137;0.742425;0.142739;0.654546;0.285706;0.807613;1.52718;6.18153
ID;12493;0.833642;0.934881;5.61454;0.66396;0.495101;0.560385;0.586979;1.10105;1.39438;5.7821
ID;12494;0.763454;0.897335;5.7197;0.840733;0.182464;0.509779;0.524895;0.895108;1.26786;6.0126
ID;12495;0.716997;1.73423;5.58569;0.429606;0.787851;0.441281;0.340293;0.839921;2.02651;5.49347
ID;12496;1.08662;1.34506;5.86828;0.333146;0.822783;0.46048;0.249292;1.20295;1.56604;5.85911
ID;12497;0.603208;1.20207;5.89091;0.702657;0.456988;0.545376;0.579361;0.913771;1.67795;5.97828
ID;12498;0.436985;1.33142;5.8847;0.825042;0.339476;0.451731;0.101999;0.481859;1.4222;5.8911
ID;12499;1.13363;1.67472;5.87949;0.656506;0.656042;0.372302;0.831462;1.67114;2.31497;0.0770373
ID;12500;0.916952;1.69494;5.65766;0.413264;0.443916;0.79508;0.019668;0.932751;1.70681;5.6589
ID;12501;0.803424;0.634087;5.73266;0.365072;0.752696;0.547879;0.990207;1.39004;1.45142;5.71198
ID;12502;0.994456;1.1565;5.94663;0.72476;0.550806;0.413927;0.90553;1.36719;1.87295;0.0701683
ID;12503;0.486912;1.27112;5.86447;0.243333;0.569605;0.785073;0.692701;1.05635;1.663;5.70142
ID;12504;0.754507;0.854132;5.95375;0.497254;0.77221;0.395512;0.00342319;0.756519;0.857183;5.95275
ID;12505;0.832106;1.34864;5.67595;0.729388;0.577394;0.366891;0.391695;0.973598;1.70305;5.75974
ID;12506;1.07539;0.999395;5.88244;0.675934;0.0656404;0.734033;0.43374;1.25447;1.14184;6.17535
ID;12507;0.914308;1.08125;5.65358;0.69089;0.540579;0.480048;0.236299;1.00328;1.27956;5.71858
ID;12508;0.7683;1.22014;5.90475;0.694856;0.407018;0.592885;0.224055;0.887134;1.39255;5.95949
ID;12509;0.754536;1.47002;5.52985;0.90548;0.313272;0.286297;0.469345;0.912584;1.86581;5.74509
ID;12510;0.848878;1.40647;5.9612;0.61054;0.546311;0.573398;0.722512;1.29877;1.96145;6.15803
ID;12511;1.18407;1.67948;6.08407;0.417963;0.576087;0.702446;1.00021;2.1047;2.22298;0.279735
ID;12512;1.15658;1.29814;6.05996;0.108148;0.574545;0.811297;0.214628;1.33465;1.42226;6.0422
ID;12513;0.479011;0.336967;5.84988;0.355579;0.598028;0.71828;0.287716;0.845349;0.523777;5.67578
ID;12514;0.900802;1.37626;5.79565;0.30705;0.604116;0.735367;0.811528;1.51729;1.9148;5.85375
ID;12515;1.03251;1.46213;5.87699;0.617505;0.778245;0.114116;0.970496;1.24664;2.40305;6.11261
ID;12516;0.993243;1.32645;5.71206;0.7136;0.50827;0.482117;0.497418;1.22609;1.71121;5.91596
ID;12517;0.375626;1.0632;6.07668;0.0359586;0.606262;0.794452;0.442414;0.825484;1.22784;5.845
ID;12518;0.916158;1.15398;5.81781;0.436918;0.767691;0.468778;0.0731045;0.953533;1.21809;5.80958
ID;12519;0.440345;1.45436;5.88804;0.378116;0.254621;0.890054;0.807383;1.17157;1.80645;5.96401
ID;12520;0.559698;0.936502;6.04079;0.51151;0.389558;0.7659;0.805276;1.14787;1.43597;6.15039
ID;12521;0.959087;1.79613;5.79448;0.15589;0.882552;0.443622;0.289566;1.05258;2.03621;5.68991
ID;12522;0.61395;1.49922;6.14471;0.00621622;0.691041;0.722789;0.429792;0.919997;1.70718;5.93384
ID;12523;0.783453;0.438557;5.75323;0.505882;0.449418;0.736279;0.924346;1.27623;1.02824;6.02345
ID;12524;0.780718;1.45706;5.88607;0.64359;0.598333;0.477273;0.142041;0.848177;1.58159;5.89424
ID;12525;0.771817;1.54555;6.20104;0.775754;0.0356764;0.630026;1.01887;1.56101;1.89862;0.622129
ID;12526;0.994225;1.58554;6.15855;0.765405;0.00359544;0.643539;0.706907;1.51351;1.75887;0.38621
ID;12527;1.12044;1.18446;5.99671;0.539378;0.68513;0.48956;0.467152;1.32701;1.57084;6.12612
ID;12528;0.558793;1.53928;6.00711;0.355244;0.645304;0.676302;0.997759;1.22014;2.24933;5.87531
ID;12529;0.107368;0.760574;6.20786;0.463226;0.882329;0.0831662;1.03611;0.547839;1.5517;5.44695
ID;12530;0.877212;0.596567;5.7906;0.688152;0.299091;0.661053;0.691168;1.07818;1.03646;6.1679
ID;12531;0.746247;1.04086;5.87571;0.610697;0.251366;0.750909;0.969973;1.38279;1.53695;6.27855
ID;12532;0.732056;1.11307;5.67998;0.699793;0.454146;0.551398;0.0171648;0.740413;1.1272;5.68253
ID;12533;0.256742;0.812108;6.16702;0.796442;0.284339;0.533696;0.0968317;0.312613;0.893849;6.16069
ID;12534;0.841085;1.55097;6.13563;0.199575;0.188544;0.961572;0.454009;1.27966;1.669;6.17258
ID;12535;0.387555;0.996777;6.11602;0.409517;0.101106;0.906683;0.105101;0.47769;1.04029;6.12588
ID;12536;0.318892;1.35348;6.16374;0.723647;0.667185;0.176636;0.326759;0.385635;1.65097;6.04088
ID;12537;0.626967;1.61227;6.08792;0.572666;0.460964;0.677913;0.65891;1.10887;2.08426;6.18145
ID;12538;0.698265;1.38132;5.6187;0.817513;0.353785;0.454432;0.635119;1.01133;1.89232;5.85996
ID;12539;0.603265;1.47299;6.19507;0.13468;0.94601;0.294832;0.771291;0.747584;2.02105;5.68988
ID;12540;0.0861906;0.605556;6.21825;0.311758;0.0901524;0.945875;0.604862;0.641266;0.798534;6.24284
ID;12541;0.833062;1.44511;6.19393;0.155847;0.54537;0.82358;0.438775;1.19674;1.68324;6.12627
ID;12542;1.28805;1.56072;6.25424;0.716102;0.170265;0.676911;0.329629;1.52063;1.65537;0.194143
ID;12543;0.440328;0.863961;5.94183;0.240923;0.676799;0.695629;0.746423;1.09442;1.34163;5.67974
ID;12544;0.404332;1.19517;6.17848;0.742853;0.415264;0.525095;0.562581;0.702553;1.67173;6.19932
ID;12545;0.701029;1.02382;5.89268;0.563789;0.441831;0.697802;0.933835;1.32164;1.64411;6.11852
ID;12546;1.13786;1.64348;5.93047;0.737076;0.0307961;0.675107;1.06519;1.97281;1.68972;0.417596
ID;12547;0.696394;1.4382;5.9186;0.89097;0.327799;0.314197;0.206932;0.758648;1.62105;5.9905
ID;12548;0.781248;1.63983;5.71786;0.388528;0.602071;0.697536;1.05054;1.62095;2.36146;5.8777
ID;12549;0.728446;1.46891;6.06699;0.0801138;0.88632;0.456091;0.385531;0.898911;1.73914;5.85555
ID;12550;0.629923;1.62128;6.02569;0.717812;0.430454;0.547225;0.00397918;0.632116;1.62459;6.02599
ID;12551;0.603098;0.806093;5.94778;0.914684;0.0275741;0.403228;0.545607;0.649807;1.22264;6.27537
ID;12552;0.195915;1.51732;6.23632;0.491423;0.416263;0.765003;0.172031;0.327815;1.61746;6.18909
ID;12553;0.641479;1.71632;5.79669;0.425374;0.356725;0.831747;0.881821;1.45459;2.16691;5.97133
ID;12554;0.413498;1.27307;6.12441;0.688673;0.576814;0.439335;0.691501;0.726657;1.8871;6.04717
ID;12555;0.6542;0.922612;5.66985;0.458954;0.836381;0.299712;0.214848;0.763472;1.11454;5.58515
ID;12556;0.030642;1.10825;6.26482;0.645107;0.695554;0.316292;0.120595;0.103985;1.19157;6.17889
ID;12557;0.625087;1.0748;6.1132;0.589886;0.805289;0.0595352;0.754587;0.700913;1.80211;5.91095
ID;12558;0.811712;1.52412;5.58146;0.588216;0.722609;0.363094;0.760442;1.11786;2.22839;5.63741
ID;12559;0.806899;1.27779;6.06222;0.6106;0.372399;0.698918;0.677561;1.27121;1.70279;0.00454657
ID;12560;0.167636;0.805769;6.16851;0.327952;0.889567;0.317991;0.212472;0.375267;0.924105;5.95379
ID;12561;1.10057;1.58434;6.21573;0.366729;0.552891;0.748212;1.06869;2.06018;2.1633;0.332197
ID;12562;0.569223;1.15066;5.72877;0.799748;0.590881;0.106126;0.542728;0.631284;1.68992;5.70934
ID;12563;1.07822;1.50227;6.21383;0.576541;0.663677;0.476586;0.994515;1.73843;2.25345;0.396841
ID;12564;0.888358;1.63689;6.04143;0.524313;0.79597;0.302536;1.02407;1.29064;2.60488;6.15215
ID;12565;0.341031;1.55757;5.96341;0.638311;0.643846;0.421925;0.537247;0.534896;2.01496;5.79347
ID;12566;0.554851;1.18466;6.16704;0.577286;0.800738;0.159873;0.568877;0.671033;1.71665;5.98426
ID;12567;0.840358;1.47261;6.01319;0.154184;0.334761;0.929603;0.411705;1.22419;1.62256;5.99711
ID;12568;0.860756;1.59175;5.75673;0.486644;0.667062;0.564097;0.946312;1.50468;2.34343;5.95274
ID;12569;0.910472;1.54741;5.92297;0.0336721;0.995939;0.0834952;1.04513;0.695483;2.36107;5.18804
ID;12570;0.930218;1.3497;5.86272;0.618018;0.518429;0.591003;0.846516;1.47687;1.94591;6.186
ID;12571;0.402689;1.10616;6.09785;0.354947;0.678694;0.642953;0.476346;0.768209;1.42539;5.91479
ID;12572;0.615791;0.513072;5.70678;0.542141;0.14334;0.827972;0.726087;0.972036;0.861857;6.02839
ID;12573;0.477319;1.44792;5.9973;0.44041;0.823243;0.358204;0.465018;0.632071;1.82468;5.78081
ID;12574;1.38212;1.58072;6.19412;0.107616;0.684361;0.721158;0.769415;1.98921;2.08848;0.0551552
ID;12575;0.35016;1.45264;5.9392;0.406412;0.883741;0.232018;1.04553;0.406634;2.2212;5.22987
ID;12576;0.764996;1.13016;6.04572;0.493151;0.585118;0.64377;0.979796;1.41291;1.85082;6.20246
ID;12577;0.300911;0.742306;6.13744;0.635172;0.0291637;0.77182;0.0545009;0.333194;0.775692;6.15093
ID;12578;0.729501;0.700526;5.8003;0.414957;0.909816;0.00675735;0.717539;0.880225;1.38225;5.52966
ID;12579;0.705905;1.38628;5.67593;0.550788;0.831101;0.0768413;0.63547;0.735411;1.99912;5.51144
ID;12580;0.730598;1.31606;5.86685;0.998876;0.0462472;0.0103864;1.05391;0.861334;2.12244;0.2913
ID;12581;0.49417;1.48884;6.21227;0.882978;0.468092;0.0352104;0.608881;0.51901;2.09723;6.22402
ID;12582;0.829166;0.60404;5.54473;0.089121;0.995267;0.0387505;0.359331;1.04231;0.913335;5.27446
ID;12583;0.79039;1.23432;5.82695;0.547217;0.33052;0.768967;0.000417687;0.790688;1.23458;5.82702
ID;12584;1.23976;1.59136;6.11874;0.193895;0.696518;0.690846;0.0326328;1.26227;1.61493;6.1176
ID;12585;0.45659;1.14925;5.84053;0.90715;0.286061;0.308623;0.0905507;0.479006;1.23425;5.85551
ID;12586;0.915225;1.23725;6.08367;0.392195;0.310284;0.865972;0.160381;1.0467;1.31353;6.10935
ID;12587;0.571473;0.223393;5.74247;0.0195527;0.707073;0.706871;0.696987;1.55725;0.670833;5.22186
ID;12588;1.06925;1.1874;5.98556;0.719314;0.691185;0.0696548;0.464067;1.0787;1.62922;6.12685
ID;12589;0.988908;1.53123;5.80702;0.911593;0.0216756;0.410523;0.78066;1.39495;1.81932;0.177314
ID;12590;0.353006;1.53098;5.98497;0.420848;0.380439;0.8235;0.236177;0.54687;1.65937;5.94736
ID;12591;0.829729;1.68031;5.92166;0.073373;0.771709;0.631729;0.593019;1.14033;2.08509;5.69678
ID;12592;0.745814;1.15585;5.91324;0.483187;0.479236;0.732709;0.801615;1.32629;1.67681;6.04878
ID;12593;1.05504;1.38816;5.96378;0.85083;0.524285;0.0348195;0.392408;1.06678;1.73172;6.15384
ID;12594;0.744959;1.65904;5.58649;0.662666;0.691083;0.28858;0.162919;0.791064;1.8149;5.58043
ID;12595;1.03692;1.69165;5.91646;0.708841;0.704666;0.031475;0.264305;1.0631;1.94654;5.98832
ID;12596;0.610492;1.51099;5.86364;0.730392;0.121349;0.672162;1.09338;1.5159;2.02018;0.204464
ID;12597;1.19681;1.41391;6.12154;0.0144639;0.626091;0.779616;1.02554;2.03067;2.03722;6.16259
ID;12598;0.823159;0.791381;5.88044;0.347986;0.801338;0.486583;0.707137;1.22338;1.40067;5.78694
ID;12599;0.567854;1.18228;6.08509;0.813876;0.535434;0.225648;0.617136;0.708366;1.78211;6.11847
ID;12600;0.299232;1.14835;6.06971;0.541093;0.826748;0.15397;0.301826;0.402105;1.38815;5.88343
ID;12601;0.867543;0.745046;5.77553;0.773772;0.577212;0.260966;0.196717;0.87948;0.929878;5.83436
ID;12602;0.602255;0.79738;5.72325;0.440783;0.618809;0.65022;0.655592;1.07127;1.28853;5.65821
ID;12603;1.05218;1.54938;5.96778;0.669646;0.713983;0.204455;1.08392;1.57167;2.50808;0.22547
ID;12604;0.638715;1.60132;5.86116;0.360746;0.156368;0.919463;0.0558199;0.69027;1.62256;5.86671
ID;12605;0.425074;1.11209;6.13356;0.133344;0.851825;0.506571;0.603807;0.842456;1.48469;5.75626
ID;12606;1.0304;0.942087;5.84079;0.89456;0.033118;0.445719;0.395483;1.03229;1.13697;6.1845
ID;12607;0.681548;0.724922;5.87625;0.416051;0.118651;0.901567;0.993057;1.35495;1.03551;6.23896
ID;12608;0.694036;1.74365;5.77137;0.884384;0.23026;0.406011;1.00792;1.53404;2.37685;0.264993
ID;12609;0.770524;1.48969;5.90559;0.0829036;0.426435;0.900711;1.02468;1.70011;1.91462;5.84415
ID;12610;0.899258;0.775676;5.75394;0.758263;0.222929;0.61265;0.191006;0.935931;0.89762;5.8739
ID;12611;0.0341766;1.10912;6.27273;0.406237;0.835805;0.369326;0.729718;0.447079;1.55184;5.74121
ID;12612;0.827553;0.950674;5.73545;0.285876;0.81121;0.510111;0.287081;1.01633;1.18577;5.64975
ID;12613;0.510696;1.3398;6.10639;0.426949;0.865011;0.263572;0.257701;0.595688;1.55081;5.97375
ID;12614;0.658665;1.53062;6.1165;0.730522;0.151917;0.665777;0.590073;1.0947;1.87519;0.106554
ID;12615;0.581666;1.29963;5.83537;0.128173;0.682536;0.719525;0.382557;0.885556;1.51068;5.67284
ID;12616;0.56341;1.01167;5.87395;0.491335;0.158246;0.856474;0.216227;0.728484;1.11697;5.91576
ID;12617;1.08112;0.915117;5.81902;0.519393;0.803611;0.290584;0.608183;1.2269;1.4896;5.9151
ID;12618;1.29215;1.58125;6.14642;0.78831;0.359635;0.49923;0.91106;1.90267;1.90137;0.591327
ID;12619;0.747216;1.67519;5.65751;0.408647;0.801846;0.435949;0.996679;1.11696;2.55453;5.48979
ID;12620;1.18491;1.14219;5.96047;0.749526;0.660678;0.0414203;0.968304;1.23155;2.01198;0.115028
ID;12621;0.775198;1.64294;5.58952;0.264469;0.46427;0.845287;0.704733;1.38036;2.01376;5.59897
ID;12622;0.66764;1.38188;5.96327;0.471212;0.12469;0.873162;0.989995;1.53719;1.69569;0.0279987
ID;12623;0.968782;1.35179;5.97776;0.0853591;0.642231;0.761744;0.211174;1.13797;1.47847;5.92581
ID;12624;0.109696;1.14991;6.24986;0.686711;0.691534;0.224075;0.499369;0.285065;1.55633;5.97392
ID;12625;1.00513;1.56074;5.71833;0.47937;0.619479;0.621652;0.523046;1.35559;1.95443;5.8276
ID;12626;0.230503;1.46445;6.07107;0.283238;0.389199;0.876528;0.081346;0.304046;1.49503;6.04652
ID;12627;0.332811;1.20874;6.09894;0.839375;0.118479;0.530484;0.459394;0.558516;1.57964;6.21692
ID;12628;0.665692;1.57594;6.22151;0.440286;0.313958;0.841177;0.710403;1.29555;1.93046;0.0735823
ID;12629;0.718833;0.511534;5.67881;0.332787;0.593415;0.732879;0.66405;1.25138;0.957663;5.62949
ID;12630;1.25093;1.60378;6.09493;0.420785;0.892465;0.162621;0.289899;1.30589;1.8867;6.13766
ID;12631;0.920419;1.49699;5.81103;0.276877;0.607969;0.744119;0.64674;1.41056;1.9247;5.82048
ID;12632;0.526073;0.824948;5.94616;0.479069;0.607851;0.633254;0.190479;0.681792;0.965768;5.89052
ID;12633;0.205997;0.872987;6.11798;0.0464951;0.995283;0.0851444;0.126324;0.313727;0.911059;5.96376
ID;12634;1.07553;1.28707;5.81766;0.625563;0.745241;0.230841;1.0512;1.42363;2.2469;6.1863
ID;12635;0.340202;1.14924;6.1497;0.560369;0.823507;0.0884454;1.09562;0.417849;2.08108;5.55967
ID;12636;1.01659;1.257;5.86408;0.0156579;0.673598;0.738932;0.0426491;1.05249;1.28204;5.84931
ID;12637;0.311447;1.51977;6.04751;0.954438;0.263412;0.140223;0.420213;0.376192;1.93465;6.07865
ID;12638;1.36108;1.56261;6.13376;0.135677;0.66908;0.730701;0.110525;1.44195;1.63801;6.13608
ID;12639;0.538546;1.47333;5.96262;0.771359;0.623579;0.127104;0.287416;0.573768;1.75625;5.92754
ID;12640;0.810746;1.5052;5.79944;0.732006;0.153076;0.663878;0.735895;1.35969;1.8579;6.21941
ID;12641;0.556392;0.732627;5.807;0.508263;0.559522;0.654678;0.595306;0.974577;1.17875;5.77018
ID;12642;1.03896;0.854586;5.77557;0.821081;0.476226;0.314697;0.251831;1.03604;1.06334;5.91836
ID;12643;0.63808;0.964007;6.06678;0.148789;0.929086;0.338616;0.434018;0.904299;1.29325;5.79796
ID;12644;0.267251;1.29481;6.12705;0.208868;0.967642;0.141574;0.386467;0.382215;1.49246;5.79369
ID;12645;1.09189;1.03033;5.90505;0.47664;0.857235;0.194839;0.365025;1.15552;1.38765;5.92802
ID;12646;0.361423;1.42796;6.12968;0.346805;0.0324575;0.937375;1.02617;1.32925;1.68009;0.0806627
ID;12647;0.460263;0.916024;6.11551;0.887382;0.28227;0.364522;1.02529;0.798754;1.82301;0.128032
ID;12648;0.640756;1.29403;5.76677;0.56556;0.786172;0.249149;0.580449;0.789712;1.84138;5.63927
ID;12649;0.980511;1.18393;5.96196;0.656638;0.640183;0.398737;1.03687;1.44762;2.04832;0.0698901
ID;12650;0.929638;1.34554;5.90231;0.522255;0.378593;0.764145;0.939669;1.67327;1.81387;6.269
ID;12651;0.851349;1.09116;5.69735;0.357799;0.913635;0.193006;1.06034;1.06929;2.10524;5.46353
ID;12652;0.826003;1.4772;5.72361;0.311897;0.80181;0.509727;0.769671;1.2038;2.12457;5.60155
ID;12653;1.22654;1.37977;6.05607;0.889125;0.446386;0.100979;0.0454316;1.22563;1.41251;6.08771
ID;12654;0.26946;0.558218;6.04982;0.996791;0.0487697;0.0634685;1.03771;0.220059;1.57869;6.27005
ID;12655;0.935697;1.22939;5.96264;0.078877;0.327777;0.941457;1.03471;1.91399;1.5631;5.99314
ID;12656;0.569485;1.22723;6.14647;0.631457;0.0241643;0.775034;0.130052;0.656073;1.2962;6.19332
ID;12657;1.16396;1.56401;6.22503;0.593598;0.353252;0.723087;0.165789;1.2867;1.65243;0.0145946
ID;12658;0.84038;0.801045;5.6848;0.989326;0.0623077;0.131727;0.998614;0.704054;1.58476;0.0797621
ID;12659;0.896358;0.988029;5.61033;0.749287;0.500912;0.433193;0.523251;1.05814;1.42503;5.79938
ID;12660;0.335783;1.45098;6.16874;0.0361726;0.956577;0.289228;0.80583;0.535737;1.81632;5.48617
ID;12661;0.848208;1.591;5.98052;0.52577;0.635672;0.565232;0.227039;0.977625;1.77806;5.98676
ID;12662;0.779973;0.56968;5.79671;0.286939;0.677973;0.676771;0.227091;0.995468;0.730172;5.71979
ID;12663;0.685229;1.07807;5.95605;0.556195;0.57056;0.604242;0.168957;0.791135;1.21239;5.9472
ID;12664;1.11939;1.0618;5.88203;0.323795;0.894575;0.308047;0.590703;1.30763;1.62295;5.87634
ID;12665;0.782319;1.22495;5.75573;0.447411;0.558539;0.698468;0.514778;1.14191;1.59055;5.78034
ID;12666;1.12325;1.27408;6.02068;0.502688;0.835063;0.223551;0.478634;1.22765;1.73555;6.08831
ID;12667;0.75311;1.03426;6.0064;0.787561;0.481577;0.384488;0.397112;0.871276;1.38818;6.10774
ID;12668;0.844793;1.60225;6.05224;0.0303951;0.905921;0.422353;0.923466;1.06096;2.31096;5.56658
ID;12669;0.610655;1.2809;6.02953;0.190208;0.320704;0.927884;0.826355;1.38496;1.58125;6.01815
ID;12670;0.273248;1.34495;6.11212;0.65458;0.708062;0.264901;0.475092;0.406247;1.75152;5.90014
ID;12671;0.736672;0.987263;5.78752;0.652956;0.356401;0.668301;0.745619;1.16268;1.48415;6.03778
ID;12672;0.792796;0.375756;5.61784;0.539675;0.31983;0.778756;0.0119205;0.797256;0.382982;5.62304
ID;12673;0.598984;1.54276;6.22399;0.788882;0.425807;0.443118;0.221249;0.699488;1.73868;6.25448
ID;12674;0.595382;1.15941;6.11709;0.706776;0.287791;0.646254;0.891969;1.15754;1.75636;0.146862
ID;12675;0.304726;1.24687;6.17228;0.198946;0.923662;0.327519;0.179639;0.404704;1.33817;6.02343
ID;12676;0.964533;1.70349;5.8768;0.258199;0.529274;0.808209;0.0622107;1.01411;1.73982;5.87208
ID;12677;0.932822;1.53348;6.08411;0.343172;0.651941;0.67617;0.619025;1.3642;1.98531;6.11254
ID;12678;0.792849;1.02895;5.5553;0.679189;0.720827;0.13824;0.485857;0.859646;1.51002;5.56085
ID;12679;0.841508;0.586878;5.66632;0.44277;0.512981;0.735394;0.828109;1.35091;1.12524;5.83636
ID;12680;0.437806;1.54297;6.24529;0.856035;0.136698;0.498515;0.196004;0.538652;1.7037;0.0171405
ID;12681;1.21334;1.60699;6.08594;0.628661;0.771148;0.100579;0.213912;1.24478;1.80756;6.15791
ID;12682;0.0489738;1.47163;6.24017;0.750984;0.512657;0.416179;0.965095;0.365295;2.2852;5.90039
ID;12683;1.11686;1.36744;5.88552;0.495081;0.721393;0.484239;0.550769;1.39262;1.82913;6.01963
ID;12684;0.467998;1.01643;5.89332;0.65679;0.444013;0.609492;0.432546;0.73337;1.35833;5.89561
ID;12685;0.774345;1.65729;5.98794;0.499102;0.84907;0.173139;0.157642;0.795307;1.80756;5.94837
ID;12686;0.388526;1.54428;5.90449;0.121894;0.0979956;0.987694;0.10184;0.489185;1.55975;5.90073
ID;12687;0.524825;0.776225;6.00769;0.856776;0.348825;0.37981;0.9252;0.799797;1.59968;6.25056
ID;12688;0.525821;1.04967;5.83799;0.623107;0.778457;0.0757822;0.617632;0.62095;1.63572;5.64052
ID;12689;0.467865;1.42284;5.91933;0.443989;0.66055;0.605432;0.103324;0.534689;1.49587;5.8813
ID;12690;0.783102;1.11302;5.92446;0.322434;0.847991;0.420651;0.159173;0.872258;1.24715;5.86662
ID;12691;0.766431;0.893445;5.64892;0.0567976;0.973087;0.223329;1.05962;1.1625;1.79541;5.11589
ID;12692;0.714732;1.38611;5.61979;0.0599377;0.6543;0.753856;0.767217;1.2968;1.8302;5.39481
ID;12693;0.846637;1.68993;5.72389;0.180806;0.613574;0.768659;1.0287;1.65591;2.32987;5.70098
ID;12694;0.935579;1.57141;6.23503;0.367604;0.812831;0.451855;0.69948;1.25142;2.19192;6.20129
ID;12695;0.67051;1.15204;5.90533;0.687424;0.152078;0.710155;0.650067;1.07235;1.51456;6.18762
ID;12696;0.216255;0.967184;6.08759;0.347804;0.764551;0.542673;1.00041;0.915694;1.67482;5.62939
ID;12697;0.890308;1.38386;5.82299;0.180489;0.983184;0.0277979;0.453376;0.900216;1.78441;5.60952
ID;12698;0.200692;0.982841;6.13441;0.462171;0.790737;0.401414;0.408385;0.482551;1.2704;5.86854
ID;12699;0.351387;1.38971;6.01217;0.27025;0.803333;0.53068;0.232146;0.491604;1.5234;5.86692
ID;12700;0.842938;0.870713;5.79769;0.229753;0.248194;0.94107;0.499175;1.2854;1.03322;5.8465
ID;12701;1.07366;0.990393;5.89326;0.415867;0.590381;0.691741;0.225831;1.21367;1.1505;5.92766
ID;12702;0.324933;1.29645;6.18359;0.340907;0.668503;0.660974;0.931966;0.955257;1.91776;5.88344
ID;12703;1.00572;1.4768;5.72708;0.836683;0.450931;0.310843;0.273851;1.09363;1.69825;5.86401
ID;12704;0.676129;1.44855;5.80306;0.59395;0.129485;0.794013;0.852097;1.38815;1.80001;6.17219
ID;12705;0.277588;1.05071;6.04926;0.754804;0.582815;0.300996;0.236756;0.381186;1.26452;5.96997
ID;12706;0.378396;1.39824;5.96849;0.728956;0.530258;0.432955;0.0102163;0.383203;1.40717;5.9662
ID;12707;0.373895;1.36809;6.04959;0.326553;0.747231;0.578799;0.884637;0.868029;1.98742;5.68794
ID;12708;0.596118;1.6259;6.01869;0.244685;0.362328;0.89936;0.401401;0.95307;1.7969;5.98333
ID;12709;0.999703;1.53494;6.07849;0.0838062;0.695856;0.713274;0.670221;1.46681;1.98955;5.97703
ID;12710;0.611344;1.03784;6.08233;0.631725;0.709293;0.312774;1.00878;0.956756;1.99021;6.02798
ID;12711;1.19482;1.47612;6.03785;0.681161;0.218359;0.698813;1.01472;1.94838;1.7009;0.429591
ID;12712;0.659611;0.50349;5.70142;0.694324;0.554023;0.459318;0.78749;0.952336;1.19394;5.82147
ID;12713;0.887086;1.51024;6.21895;0.399298;0.647655;0.648925;0.167379;0.995821;1.63716;6.20919
ID;12714;0.883296;1.55173;6.10177;0.514441;0.668116;0.537561;0.977072;1.53816;2.33451;0.0671683
ID;12715;0.493255;0.964686;6.06806;0.515583;0.618285;0.59321;1.07587;1.18007;1.81446;6.03531
ID;12716;0.277384;1.24743;6.1203;0.390229;0.505515;0.76953;0.321484;0.549079;1.42727;6.01949
ID;12717;0.457442;1.49594;6.13332;0.509906;0.319775;0.798586;0.24539;0.653764;1.6434;6.13265
ID;12718;0.652676;1.05709;5.74209;0.599646;0.698342;0.390824;0.850151;1.00616;1.83544;5.7177
ID;12719;0.687134;0.725429;5.95229;0.172293;0.770844;0.613282;0.611396;1.20779;1.16924;5.72188
ID;12720;0.33294;0.694481;5.98644;0.755078;0.554457;0.349906;0.345152;0.514119;1.01078;5.8974
ID;12721;0.469297;1.22827;5.82707;0.278603;0.858035;0.431458;0.908;0.882836;1.91967;5.38943
ID;12722;0.503387;0.58459;5.9545;0.906518;0.0894151;0.41259;0.554324;0.538302;1.04793;6.236
ID;12723;1.17437;1.39493;5.94444;0.675668;0.430031;0.598787;0.924233;1.78653;1.85381;0.235347
ID;12724;1.16092;1.5705;6.02913;0.404112;0.276086;0.872049;0.393763;1.51453;1.71252;6.15842
ID;12725;0.254543;1.14793;6.10641;0.56975;0.392957;0.721782;0.0222575;0.272876;1.16245;6.10079
ID;12726;0.433783;1.59035;6.13602;0.33124;0.92291;0.196257;0.883902;0.389431;2.2081;5.47968
ID;12727;0.567014;1.60674;5.86776;0.0301336;0.851557;0.523395;0.344101;0.718806;1.79128;5.6382
ID;12728;0.720336;1.66314;6.01551;0.621717;0.222817;0.75088;0.18151;0.864452;1.77111;6.06796
ID;12729;0.737452;1.41139;5.68599;0.258101;0.586714;0.767561;0.549976;1.16312;1.75401;5.61475
ID;12730;0.76904;1.53128;5.81026;0.830278;0.131833;0.541534;0.584064;1.1396;1.87662;6.16133
ID;12731;0.850741;1.23173;6.02975;0.33348;0.0593486;0.940887;0.197954;1.02203;1.28026;6.07827
ID;12732;1.06972;1.35039;5.97323;0.365286;0.64001;0.675983;0.301709;1.27159;1.57079;5.99957
ID;12733;0.791953;1.28126;6.00148;0.633277;0.444159;0.633785;0.292334;0.967062;1.49908;6.06211
